ACO000036405;ACOS00037579;22061801201                   ;20 Jun 2022 10:16;SRBGK01 ;Input;Penjualan Kredit;001450;ASIONG;JL.BANDES;GT;PROVISION SMALL STORE;  ;;;PS31229;PASEO SMART FACIAL TRAVEL PACK 50'S GT;UNIVENUS;80;0;1.680,00;134.400,00;134.400,00;149.184,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036412;ACOS00037595;;20 Jun 2022 11:34;SRBGK03 ;Input;Penjualan Tunai;001831;TOKO WAHYU;SEMABUNG DEKAT METRO;GT;PROVISION SMALL STORE;  ;;CASH;PS41563;PS SMRT HKY PERF 6 PACK 12s X 40;UNIVENUS;5;0;4.160,00;20.800,00;20.800,00;23.088,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036412;ACOS00037595;;20 Jun 2022 11:34;SRBGK03 ;Input;Penjualan Tunai;001831;TOKO WAHYU;SEMABUNG DEKAT METRO;GT;PROVISION SMALL STORE;  ;;CASH;NC24375;NICE FACIAL SOFT PACK 60 X 180'S - GT;UNIVENUS;12;0;5.150,00;61.800,00;61.800,00;68.598,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036412;ACOS00037595;;20 Jun 2022 11:34;SRBGK03 ;Input;Penjualan Tunai;001831;TOKO WAHYU;SEMABUNG DEKAT METRO;GT;PROVISION SMALL STORE;  ;;CASH;PS31229;PASEO SMART FACIAL TRAVEL PACK 50'S GT;UNIVENUS;12;0;1.680,00;20.160,00;20.160,00;22.377,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036416;ACOS00037597;22062000201                   ;21 Jun 2022 09:29;SRBGK01 ;Input;Penjualan Kredit;000840;BUYUNG;JL.GIRIMAYA;GT;PROVISION SMALL STORE;  ;;;PS21213B;PS SMRT FCL SOFT PACK 48X250S GT;UNIVENUS;12;0;8.818,19;105.818,28;105.818,28;117.458,29;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036417;ACOS00037600;22062000401                   ;21 Jun 2022 09:29;SRBGK01 ;Input;Penjualan Kredit;000426;KELY;GRIMAYA GG DEPAN TK AWAN;GT;PROVISION SMALL STORE;  ;;;PS21213B;PS SMRT FCL SOFT PACK 48X250S GT;UNIVENUS;48;0;8.818,19;423.273,12;423.273,12;469.833,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036418;ACOS00037603;22062000601                   ;21 Jun 2022 09:29;SRBGK01 ;Input;Penjualan Kredit;000675;AWAN;GIRIMAYA;GT;PROVISION SMALL STORE;  ;;;PS21213B;PS SMRT FCL SOFT PACK 48X250S GT;UNIVENUS;12;0;8.818,19;105.818,28;105.818,28;117.458,29;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036418;ACOS00037603;22062000601                   ;21 Jun 2022 09:29;SRBGK01 ;Input;Penjualan Kredit;000675;AWAN;GIRIMAYA;GT;PROVISION SMALL STORE;  ;;;PS41094;PASEO BABY WPES GZTE JOJOBA 18X50S BOGOF;UNIVENUS;6;0;14.000,00;84.000,00;75.600,00;83.916,00;0,00;0,00;0,00;10,00;0,00;0,00;8.400,00;0,00;;;
ACO000036419;ACOS00037605;22062001001                   ;21 Jun 2022 09:29;SRBGK01 ;Input;Penjualan Kredit;000108;HEW TET FUK / ANDI;JL. RASA KUNDA DEPAN ASRAMA POLISI  BUKI;GT;WHOLESALE;  ;;;JLM34016;JOLLY KULINER NAPKIN 24X240S ;UNIVENUS;96;0;8.886,36;853.090,56;853.090,56;946.930,52;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036419;ACOS00037605;22062001001                   ;21 Jun 2022 09:29;SRBGK01 ;Input;Penjualan Kredit;000108;HEW TET FUK / ANDI;JL. RASA KUNDA DEPAN ASRAMA POLISI  BUKI;GT;WHOLESALE;  ;;;PS31229;PASEO SMART FACIAL TRAVEL PACK 50'S GT;UNIVENUS;80;0;1.680,00;134.400,00;134.400,00;149.184,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036420;ACOS00037598;22062000202                   ;21 Jun 2022 09:30;SRBGK02 ;Input;Penjualan Kredit;001393;TOKO GARUDA;JL.GARUDA DPN SMPN 1;GT;PROVISION LARGE STORE;  ;;;JL54010;JOLLY TOILET CORE 10 ROLL NON EMB 6X200S;UNIVENUS;18;0;12.727,27;229.090,86;229.090,86;254.290,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036421;ACOS00037601;22062000402                   ;21 Jun 2022 09:30;SRBGK02 ;Input;Penjualan Kredit;001149;MEGA RIA PHOTO;JL. GARUDA;GT;PROVISION SMALL STORE;  ;;;NC24399B;NICE FACIAL SOFT PACK 36X250S GT RE-SPEC;UNIVENUS;6;0;7.636,37;45.818,22;45.818,22;50.858,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036421;ACOS00037601;22062000402                   ;21 Jun 2022 09:30;SRBGK02 ;Input;Penjualan Kredit;001149;MEGA RIA PHOTO;JL. GARUDA;GT;PROVISION SMALL STORE;  ;;;JL74110;JL FCL KILOAN 560GR X 30;UNIVENUS;6;0;12.522,53;75.135,18;75.135,18;83.400,05;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036421;ACOS00037601;22062000402                   ;21 Jun 2022 09:30;SRBGK02 ;Input;Penjualan Kredit;001149;MEGA RIA PHOTO;JL. GARUDA;GT;PROVISION SMALL STORE;  ;;;PS21213B;PS SMRT FCL SOFT PACK 48X250S GT;UNIVENUS;6;0;8.818,19;52.909,14;52.909,14;58.729,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036422;ACOS00037617;22062000902                   ;21 Jun 2022 09:30;SRBGK02 ;Input;Penjualan Kredit;000498;P & D AGUNG;JL.MS RACHMAN;GT;PROVISION SMALL STORE;  ;;;PS21213B;PS SMRT FCL SOFT PACK 48X250S GT;UNIVENUS;6;0;8.818,19;52.909,14;52.909,14;58.729,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036422;ACOS00037617;22062000902                   ;21 Jun 2022 09:30;SRBGK02 ;Input;Penjualan Kredit;000498;P & D AGUNG;JL.MS RACHMAN;GT;PROVISION SMALL STORE;  ;;;NC74035;NC FCL KILOAN 900GR X 20 GT;UNIVENUS;3;0;30.630,63;91.891,89;91.891,89;102.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036423;ACOS00037618;22062001102                   ;21 Jun 2022 09:30;SRBGK02 ;Input;Penjualan Kredit;000387;AKIUN / CKK;JL. MS. RAHMAN;GT;PROVISION SMALL STORE;  ;;;JLM44066;JL FCL KILOAN PTG 2 1000GR X 20;UNIVENUS;3;0;34.725,00;104.175,00;104.175,00;115.634,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036423;ACOS00037618;22062001102                   ;21 Jun 2022 09:30;SRBGK02 ;Input;Penjualan Kredit;000387;AKIUN / CKK;JL. MS. RAHMAN;GT;PROVISION SMALL STORE;  ;;;NC24375;NICE FACIAL SOFT PACK 60 X 180'S - GT;UNIVENUS;6;0;5.150,00;30.900,00;30.900,00;34.299,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036423;ACOS00037618;22062001102                   ;21 Jun 2022 09:30;SRBGK02 ;Input;Penjualan Kredit;000387;AKIUN / CKK;JL. MS. RAHMAN;GT;PROVISION SMALL STORE;  ;;;PS21213B;PS SMRT FCL SOFT PACK 48X250S GT;UNIVENUS;6;0;8.818,19;52.909,14;52.909,14;58.729,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036424;ACOS00037619;22062001302                   ;21 Jun 2022 09:31;SRBGK02 ;Input;Penjualan Kredit;000328;ASUN;JL. GG. DUREN;GT;PROVISION SMALL STORE;  ;;;NC24375;NICE FACIAL SOFT PACK 60 X 180'S - GT;UNIVENUS;12;0;5.150,00;61.800,00;61.800,00;68.598,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036424;ACOS00037619;22062001302                   ;21 Jun 2022 09:31;SRBGK02 ;Input;Penjualan Kredit;000328;ASUN;JL. GG. DUREN;GT;PROVISION SMALL STORE;  ;;;PS11208B;PS ELG TWL CALORIE ABSORB 1 ROLL 18X70S;UNIVENUS;6;0;10.518,18;63.109,08;63.109,08;70.051,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036424;ACOS00037619;22062001302                   ;21 Jun 2022 09:31;SRBGK02 ;Input;Penjualan Kredit;000328;ASUN;JL. GG. DUREN;GT;PROVISION SMALL STORE;  ;;;PS41563;PS SMRT HKY PERF 6 PACK 12s X 40;UNIVENUS;6;0;4.160,00;24.960,00;24.960,00;27.705,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036425;ACOS00037620;22062001602                   ;21 Jun 2022 09:31;SRBGK02 ;Input;Penjualan Kredit;000222;APHIN;GG.DUREN;GT;PROVISION SMALL STORE;  ;;;PS11208B;PS ELG TWL CALORIE ABSORB 1 ROLL 18X70S;UNIVENUS;10;0;10.518,18;105.181,80;105.181,80;116.751,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036425;ACOS00037620;22062001602                   ;21 Jun 2022 09:31;SRBGK02 ;Input;Penjualan Kredit;000222;APHIN;GG.DUREN;GT;PROVISION SMALL STORE;  ;;;NC24399B;NICE FACIAL SOFT PACK 36X250S GT RE-SPEC;UNIVENUS;36;0;7.636,37;274.909,32;274.909,32;305.149,35;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036426;ACOS00037624;22062002502                   ;21 Jun 2022 09:31;SRBGK02 ;Input;Penjualan Kredit;001424;VEDRI;JLN GANG DUREN SEBELAH ASUN;GT;PROVISION SMALL STORE;  ;;;NC74035;NC FCL KILOAN 900GR X 20 GT;UNIVENUS;4;0;30.630,63;122.522,52;122.522,52;136.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036426;ACOS00037624;22062002502                   ;21 Jun 2022 09:31;SRBGK02 ;Input;Penjualan Kredit;001424;VEDRI;JLN GANG DUREN SEBELAH ASUN;GT;PROVISION SMALL STORE;  ;;;NC24375;NICE FACIAL SOFT PACK 60 X 180'S - GT;UNIVENUS;6;0;5.150,00;30.900,00;30.900,00;34.299,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036426;ACOS00037624;22062002502                   ;21 Jun 2022 09:31;SRBGK02 ;Input;Penjualan Kredit;001424;VEDRI;JLN GANG DUREN SEBELAH ASUN;GT;PROVISION SMALL STORE;  ;;;NC24399B;NICE FACIAL SOFT PACK 36X250S GT RE-SPEC;UNIVENUS;12;0;7.636,37;91.636,44;91.636,44;101.716,45;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036426;ACOS00037624;22062002502                   ;21 Jun 2022 09:31;SRBGK02 ;Input;Penjualan Kredit;001424;VEDRI;JLN GANG DUREN SEBELAH ASUN;GT;PROVISION SMALL STORE;  ;;;PS21213B;PS SMRT FCL SOFT PACK 48X250S GT;UNIVENUS;6;0;8.818,19;52.909,14;52.909,14;58.729,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036427;ACOS00037643;;21 Jun 2022 09:31;SRBGK02 ;Input;Penjualan Kredit;001830;APOTEK K24 ;JL.BUKIT MERAPIN DEPAN SIMPANG PGRI;GT;PROVISION SMALL STORE;  ;;;PS31229;PASEO SMART FACIAL TRAVEL PACK 50'S GT;UNIVENUS;40;0;1.680,00;67.200,00;67.200,00;74.592,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036427;ACOS00037643;;21 Jun 2022 09:31;SRBGK02 ;Input;Penjualan Kredit;001830;APOTEK K24 ;JL.BUKIT MERAPIN DEPAN SIMPANG PGRI;GT;PROVISION SMALL STORE;  ;;;NC74035;NC FCL KILOAN 900GR X 20 GT;UNIVENUS;10;0;30.630,63;306.306,30;306.306,30;339.999,99;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036427;ACOS00037643;;21 Jun 2022 09:31;SRBGK02 ;Input;Penjualan Kredit;001830;APOTEK K24 ;JL.BUKIT MERAPIN DEPAN SIMPANG PGRI;GT;PROVISION SMALL STORE;  ;;;PS21213B;PS SMRT FCL SOFT PACK 48X250S GT;UNIVENUS;48;0;8.818,19;423.273,12;423.273,12;469.833,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036428;ACOS00037644;22062000702                   ;21 Jun 2022 09:31;SRBGK02 ;Input;Penjualan Kredit;000503;GAMPANG INGAT, TOKO;JL. MS. RAHMAN;GT;PROVISION SMALL STORE;  ;;;PS41117;PASEO ANTI BACTRIAL WIPES GAZETTE 18X50S;UNIVENUS;6;0;7.000,00;42.000,00;42.000,00;46.620,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036429;ACOS00037645;22062002302                   ;21 Jun 2022 09:31;SRBGK02 ;Input;Penjualan Kredit;000258;SANDHY;JL. KOBA  DEPAN GERBANG RSUD;GT;PROVISION SMALL STORE;  ;;;PS31229;PASEO SMART FACIAL TRAVEL PACK 50'S GT;UNIVENUS;12;0;1.680,00;20.160,00;20.160,00;22.377,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036429;ACOS00037645;22062002302                   ;21 Jun 2022 09:31;SRBGK02 ;Input;Penjualan Kredit;000258;SANDHY;JL. KOBA  DEPAN GERBANG RSUD;GT;PROVISION SMALL STORE;  ;;;PS41063;PASEO BABY WIPES GAZETTE 50'S X 18;UNIVENUS;6;0;14.000,00;84.000,00;75.600,00;83.916,00;0,00;0,00;0,00;10,00;0,00;0,00;8.400,00;0,00;;;
ACO000036429;ACOS00037645;22062002302                   ;21 Jun 2022 09:31;SRBGK02 ;Input;Penjualan Kredit;000258;SANDHY;JL. KOBA  DEPAN GERBANG RSUD;GT;PROVISION SMALL STORE;  ;;;NC24375;NICE FACIAL SOFT PACK 60 X 180'S - GT;UNIVENUS;24;0;5.150,00;123.600,00;123.600,00;137.196,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036430;ACOS00037646;22062002802                   ;21 Jun 2022 09:31;SRBGK02 ;Input;Penjualan Kredit;000459;YUNG YUNG / HERDI YANTO;JL.MAYOR SYAFRI RACHMAN NO.207 SEBELAH E;GT;PROVISION SMALL STORE;  ;;;NC14038B;NC TLT CORE NON EMB 1 ROLL 238S X 120 GT;UNIVENUS;60;0;2.718,18;163.090,80;163.090,80;181.030,79;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036430;ACOS00037646;22062002802                   ;21 Jun 2022 09:31;SRBGK02 ;Input;Penjualan Kredit;000459;YUNG YUNG / HERDI YANTO;JL.MAYOR SYAFRI RACHMAN NO.207 SEBELAH E;GT;PROVISION SMALL STORE;  ;;;NC74035;NC FCL KILOAN 900GR X 20 GT;UNIVENUS;3;0;30.630,63;91.891,89;91.891,89;102.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036431;ACOS00037647;22062003002                   ;21 Jun 2022 09:32;SRBGK02 ;Input;Penjualan Kredit;000250;HAIMING / TJHIAN TJUN KHIN;GG. DUREN;GT;PROVISION LARGE STORE;  ;;;PS31229;PASEO SMART FACIAL TRAVEL PACK 50'S GT;UNIVENUS;20;0;1.680,00;33.600,00;33.600,00;37.296,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036432;ACOS00037650;22062000203                   ;21 Jun 2022 09:32;SRBGK03 ;Input;Penjualan Kredit;000719;AHO / SUN KHA HO;JL. KOBA SIMP JALAN GUBERNUR;GT;PROVISION SMALL STORE;  ;;;PS41563;PS SMRT HKY PERF 6 PACK 12s X 40;UNIVENUS;6;0;4.160,00;24.960,00;24.960,00;27.705,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036432;ACOS00037650;22062000203                   ;21 Jun 2022 09:32;SRBGK03 ;Input;Penjualan Kredit;000719;AHO / SUN KHA HO;JL. KOBA SIMP JALAN GUBERNUR;GT;PROVISION SMALL STORE;  ;;;NC24399B;NICE FACIAL SOFT PACK 36X250S GT RE-SPEC;UNIVENUS;6;0;7.636,37;45.818,22;45.818,22;50.858,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036432;ACOS00037650;22062000203                   ;21 Jun 2022 09:32;SRBGK03 ;Input;Penjualan Kredit;000719;AHO / SUN KHA HO;JL. KOBA SIMP JALAN GUBERNUR;GT;PROVISION SMALL STORE;  ;;;PS31229;PASEO SMART FACIAL TRAVEL PACK 50'S GT;UNIVENUS;24;0;1.680,00;40.320,00;40.320,00;44.755,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036433;ACOS00037651;22062001103                   ;21 Jun 2022 09:32;SRBGK03 ;Input;Penjualan Kredit;000522;ACUNG;JL. MELINTAS DEKAT TUNG TAU SAMPING ANI;GT;PROVISION SMALL STORE;  ;;;NC14038B;NC TLT CORE NON EMB 1 ROLL 238S X 120 GT;UNIVENUS;3;0;2.718,18;8.154,54;8.154,54;9.051,54;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036433;ACOS00037651;22062001103                   ;21 Jun 2022 09:32;SRBGK03 ;Input;Penjualan Kredit;000522;ACUNG;JL. MELINTAS DEKAT TUNG TAU SAMPING ANI;GT;PROVISION SMALL STORE;  ;;;NC24399B;NICE FACIAL SOFT PACK 36X250S GT RE-SPEC;UNIVENUS;12;0;7.636,37;91.636,44;91.636,44;101.716,45;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036434;ACOS00037652;22062001703                   ;21 Jun 2022 09:32;SRBGK03 ;Input;Penjualan Kredit;000804;ACHAN LIPO / EDI SUSANTHO;KAMPUNG BINTANG;GT;WHOLESALE;  ;;;NC14038B;NC TLT CORE NON EMB 1 ROLL 238S X 120 GT;UNIVENUS;240;0;2.718,18;652.363,20;652.363,20;724.123,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036434;ACOS00037652;22062001703                   ;21 Jun 2022 09:32;SRBGK03 ;Input;Penjualan Kredit;000804;ACHAN LIPO / EDI SUSANTHO;KAMPUNG BINTANG;GT;WHOLESALE;  ;;;NC74035;NC FCL KILOAN 900GR X 20 GT;UNIVENUS;20;0;30.630,63;612.612,60;612.612,60;679.999,99;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036435;ACOS00037653;22062002103                   ;21 Jun 2022 09:32;SRBGK03 ;Input;Penjualan Kredit;000862;BENI BUAH / BENNY RIYADI;JL KOBA SAMPING RAFI LAUNDRI;GT;PROVISION SMALL STORE;  ;;;PS41063;PASEO BABY WIPES GAZETTE 50'S X 18;UNIVENUS;3;0;14.000,00;42.000,00;42.000,00;46.620,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036436;ACOS00037654;22062002203                   ;21 Jun 2022 09:32;SRBGK03 ;Input;Penjualan Kredit;000925;BUJANG BUAH;JL. KOBA SEBELUM LUSY  SEBELAH BENGKEL;GT;PROVISION SMALL STORE;  ;;;PS31229;PASEO SMART FACIAL TRAVEL PACK 50'S GT;UNIVENUS;10;0;1.680,00;16.800,00;16.800,00;18.648,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036436;ACOS00037654;22062002203                   ;21 Jun 2022 09:32;SRBGK03 ;Input;Penjualan Kredit;000925;BUJANG BUAH;JL. KOBA SEBELUM LUSY  SEBELAH BENGKEL;GT;PROVISION SMALL STORE;  ;;;NC24399B;NICE FACIAL SOFT PACK 36X250S GT RE-SPEC;UNIVENUS;5;0;7.636,37;38.181,85;38.181,85;42.381,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036436;ACOS00037654;22062002203                   ;21 Jun 2022 09:32;SRBGK03 ;Input;Penjualan Kredit;000925;BUJANG BUAH;JL. KOBA SEBELUM LUSY  SEBELAH BENGKEL;GT;PROVISION SMALL STORE;  ;;;NC24375;NICE FACIAL SOFT PACK 60 X 180'S - GT;UNIVENUS;10;0;5.150,00;51.500,00;51.500,00;57.165,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036437;ACOS00037655;22062020203                   ;21 Jun 2022 09:33;SRBGK03 ;Input;Penjualan Kredit;000491;UKM MART / LILIK SUNITA;AIR MESU TIMUR / JL.PESANTREN;GT;PROVISION SMALL STORE;  ;;;PS21213B;PS SMRT FCL SOFT PACK 48X250S GT;UNIVENUS;12;0;8.818,19;105.818,28;105.818,28;117.458,29;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036437;ACOS00037655;22062020203                   ;21 Jun 2022 09:33;SRBGK03 ;Input;Penjualan Kredit;000491;UKM MART / LILIK SUNITA;AIR MESU TIMUR / JL.PESANTREN;GT;PROVISION SMALL STORE;  ;;;NC24399B;NICE FACIAL SOFT PACK 36X250S GT RE-SPEC;UNIVENUS;12;0;7.636,37;91.636,44;91.636,44;101.716,45;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036437;ACOS00037655;22062020203                   ;21 Jun 2022 09:33;SRBGK03 ;Input;Penjualan Kredit;000491;UKM MART / LILIK SUNITA;AIR MESU TIMUR / JL.PESANTREN;GT;PROVISION SMALL STORE;  ;;;NC24375;NICE FACIAL SOFT PACK 60 X 180'S - GT;UNIVENUS;12;0;5.150,00;61.800,00;61.800,00;68.598,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036438;ACOS00037656;22062020403                   ;21 Jun 2022 09:33;SRBGK03 ;Input;Penjualan Kredit;000488;AMAT;KAMPUNG  ASEM BELAKANG ARIANTO JL.RUMBIA;GT;PROVISION LARGE STORE;  ;;;NC24375;NICE FACIAL SOFT PACK 60 X 180'S - GT;UNIVENUS;60;0;5.150,00;309.000,00;309.000,00;342.990,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036438;ACOS00037656;22062020403                   ;21 Jun 2022 09:33;SRBGK03 ;Input;Penjualan Kredit;000488;AMAT;KAMPUNG  ASEM BELAKANG ARIANTO JL.RUMBIA;GT;PROVISION LARGE STORE;  ;;;NC14038B;NC TLT CORE NON EMB 1 ROLL 238S X 120 GT;UNIVENUS;60;0;2.718,18;163.090,80;163.090,80;181.030,79;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036439;ACOS00037657;22062020603                   ;21 Jun 2022 09:33;SRBGK03 ;Input;Penjualan Kredit;000493;AYIN;DEPAN SMU THB;GT;PROVISION SMALL STORE;  ;;;PS31229;PASEO SMART FACIAL TRAVEL PACK 50'S GT;UNIVENUS;24;0;1.680,00;40.320,00;40.320,00;44.755,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036440;ACOS00037658;22062020803                   ;21 Jun 2022 09:33;SRBGK03 ;Input;Penjualan Kredit;000301;ERIK;JL. SALEMBA DEPAN LAPANGAN BASKET;GT;PROVISION SMALL STORE;  ;;;NC24375;NICE FACIAL SOFT PACK 60 X 180'S - GT;UNIVENUS;12;0;5.150,00;61.800,00;61.800,00;68.598,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036440;ACOS00037658;22062020803                   ;21 Jun 2022 09:33;SRBGK03 ;Input;Penjualan Kredit;000301;ERIK;JL. SALEMBA DEPAN LAPANGAN BASKET;GT;PROVISION SMALL STORE;  ;;;JLM34016;JOLLY KULINER NAPKIN 24X240S ;UNIVENUS;12;0;8.886,36;106.636,32;106.636,32;118.366,32;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036440;ACOS00037658;22062020803                   ;21 Jun 2022 09:33;SRBGK03 ;Input;Penjualan Kredit;000301;ERIK;JL. SALEMBA DEPAN LAPANGAN BASKET;GT;PROVISION SMALL STORE;  ;;;NC74035;NC FCL KILOAN 900GR X 20 GT;UNIVENUS;2;0;30.630,63;61.261,26;61.261,26;68.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036441;ACOS00037639;;21 Jun 2022 09:47;SRBGK04 ;Input;Penjualan Kredit;000066;ATET;SAMHIN;GT;PROVISION LARGE STORE;  ;;;NC24399B;NICE FACIAL SOFT PACK 36X250S GT RE-SPEC;UNIVENUS;36;0;7.636,37;274.909,32;272.160,23;302.097,86;0,00;0,00;1,00;0,00;0,00;0,00;2.749,09;0,00;;;
ACO000036441;ACOS00037639;;21 Jun 2022 09:47;SRBGK04 ;Input;Penjualan Kredit;000066;ATET;SAMHIN;GT;PROVISION LARGE STORE;  ;;;NC14038B;NC TLT CORE NON EMB 1 ROLL 238S X 120 GT;UNIVENUS;120;0;2.718,18;326.181,60;322.919,78;358.440,96;0,00;0,00;1,00;0,00;0,00;0,00;3.261,82;0,00;;;
ACO000036441;ACOS00037639;;21 Jun 2022 09:47;SRBGK04 ;Input;Penjualan Kredit;000066;ATET;SAMHIN;GT;PROVISION LARGE STORE;  ;;;JLM44066;JL FCL KILOAN PTG 2 1000GR X 20;UNIVENUS;80;0;34.725,00;2.778.000,00;2.750.220,00;3.052.744,20;0,00;0,00;1,00;0,00;0,00;0,00;27.780,00;0,00;;;
ACO000036441;ACOS00037639;;21 Jun 2022 09:47;SRBGK04 ;Input;Penjualan Kredit;000066;ATET;SAMHIN;GT;PROVISION LARGE STORE;  ;;;NC15432;NC FCL BOX PERF 60s X 72;UNIVENUS;216;0;5.697,73;1.230.709,68;1.218.402,58;1.352.426,86;0,00;0,00;1,00;0,00;0,00;0,00;12.307,10;0,00;;;
ACO000036443;ACOS00037615;22062001901                   ;21 Jun 2022 10:39;SRBGK01 ;Input;Penjualan Kredit;001703;CV.KULINER INDO NUSANTARA;KP.BINTANG;GT;PROVISION LARGE STORE;  ;;;JLM44066;JL FCL KILOAN PTG 2 1000GR X 20;UNIVENUS;60;0;34.725,00;2.083.500,00;2.062.665,00;2.289.558,15;0,00;0,00;1,00;0,00;0,00;0,00;20.835,00;0,00;;;
ACO000036444;ACOS00037628;;21 Jun 2022 10:42;SRBGK06 ;Input;Penjualan Kredit;000984;SAPARUDIN;DS. BERANG MTK;GT;PROVISION SMALL STORE;  ;;;PS21213B;PS SMRT FCL SOFT PACK 48X250S GT;UNIVENUS;48;0;8.818,19;423.273,12;423.273,12;469.833,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
ACO000036444;ACOS00037628;;21 Jun 2022 10:42;SRBGK06 ;Input;Penjualan Kredit;000984;SAPARUDIN;DS. BERANG MTK;GT;PROVISION SMALL STORE;  ;;;NC24399B;NICE FACIAL SOFT PACK 36X250S GT RE-SPEC;UNIVENUS;36;0;7.636,37;274.909,32;274.909,32;305.149,35;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;
